id,buyerName,lenderName,address,city,saleDate,saleValue,loanAmount
3037,PROVIDENCE PROPERTY PARTNERS LLC,KIAVI FUNDING INC,285 CHASE DR # 295,FAYETTEVILLE,2024-10-31,295000,221250
3038,COOPER EVANS HOLDINGS LLC,BURROWS PATRICK,1021 LITHERLAND CT SE,ATLANTA,2024-10-31,255000,260000
3039,KEYGLEE ATL LLC,PLUEMER BRIAN,656 QUEEN ST SW,ATLANTA,2024-10-31,235000,358000
3040,RRH HOLDINGS LLC,CLEAREDGE LENDING,3504 STONE RD SW,ATLANTA,2024-10-31,0,242000
3041,CANSON REALTY GROUP LLC,KIAVI FUNDING,2718 DELOWE DR,ATLANTA,2024-10-31,172000,230900
3042,SKR AGENCY LLC,KIAVI FUNDING,1571 MARY GEORGE AVE NW,ATLANTA,2024-10-31,178600,284900
3043,LOPEZ GROUP LLC,EASY STREET CAPITAL,6000 GREENYARD WAY,NORCROSS,2024-10-31,175000,144375
3044,EBC2 LLC,PROSPERITY HOME MORTGAGE,2534 IVY PLANTATION DR,BUFORD,2024-10-31,0,675000
3045,SOUTHWYCK CONSTRUCTION LLC,AMERICAS HOME PLACE,1124 COOKS FARM WAY,WOODSTOCK,2024-10-31,580000,50000000
3046,TRATON LLC,GEORGIA BANKING,3784 PRIEST RD,ACWORTH,2024-10-31,580000,1432300
3047,145 MELINDA LLC,LOAN FUNDER LLC,145 MELINDA WAY SE,SMYRNA,2024-10-30,265000,198750
3048,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,2755 SHERWOOD RD SE,SMYRNA,2024-10-30,230000,258150
3049,FORWARD THINKING REAL ESTATE HOLDINGS LLC,HERMANN MAUREEN,1991 BENTHILL DR,MARIETTA,2024-10-30,470000,420000
3050,VALDOSTA REAL PROPERTY DEVELOPMENT INC,LOAN FUNDER SERIES 88107,1026 WHEEL HOUSE LN,MONROE,2024-10-30,90000,103600
3051,VALDOSTA REAL PROPERTY DEVELOPMENT INC,LOAN FUNDER SERIES 85960,1026 WHEEL HOUSE LN,MONROE,2024-10-30,90000,113250
3052,GATEWAY CAPITAL LLC,NATIONAL LOAN FUNDING,816 IVY RIDGE DR,LOGANVILLE,2024-10-30,370000,365500
3053,CORREA INVESTMENTS LLC,TUCKY LENDING,1626 SADDLECREEK RD,AUBURN,2024-10-30,215000,245000
3054,FAIRMARKET ACQUISITIONS LLC,BEYLOUNY GEORGE,281 TAFF RD,TAYLORSVILLE,2024-10-30,130000,180000
3055,A PIECE OF CAKE RENTALS LLC,EQUITY TRUST,6334 FOREST HAVEN LN,RIVERDALE,2024-10-30,119990,165000
3056,GARCIAS INVESTMENT HOLDINGS LLC,BERZON LILIA,38 WINDY HILL RD SW,MARIETTA,2024-10-30,215000,175000
3057,BEN BB ENTERPRISES INC,COMMERCIAL LENDER LLC,3420 KING ARTHUR DR SW,MARIETTA,2024-10-30,345000,258750
3058,STAY & PLAY GA LLC,LOAN FUNDER SERIES 88309,84 BELK RD,NEWNAN,2024-10-30,0,138750
3059,K3J VENTURES LLC,PLYMOUTH PRAGER CAPITAL,488 MONUMENT AVE SE,ATLANTA,2024-10-30,0,409590
3060,PURCHASING FUND 2021 1 LLC,HOUSEMAX FUNDING,2657 CRESTDALE CIR SE,ATLANTA,2024-10-30,0,272340
3061,EE & M LLC,DOUBLE BACKFLIP,90 1ST AVE SE,ATLANTA,2024-10-30,0,55000
3062,ELLIS RETAIL ACQUISITIONS LLC,EISENSTEIN SUSAN PEARL TRUSTEE,1933 MATTHEW WAY,LITHONIA,2024-10-30,0,160000
3063,RAQ HOMES LLC,WILLIAMS JOE,2085 CACTUS LN,CUMMING,2024-10-30,300000,300000
3064,SINCERE HOLDINGS LLC,KIAVI FUNDING,681 FIELDING LN SW,ATLANTA,2024-10-30,250000,474600
3065,PHILLIP CLARK BUCKHEAD LLC,ROCKET MORTGAGE,687 MOORES MILL RD NW,ATLANTA,2024-10-30,0,150000
3066,OFFERPAD SPV BORROWER G LLC,GENESIS CAPITAL,1510 NATCHEZ WAY,GRAYSON,2024-10-30,0,363750
3067,VENTOUR PROPERTIES LLC,INVESTOR MORTGAGE FINANCE,2698 FARMSTEAD CT,GRAYSON,2024-10-30,0,272300
3068,SUBURBAN CAPITAL BUILDERS LLC,FIRST AMERICAN BANK AND TRUST,1161 OAKLAND RD,LAWRENCEVILLE,2024-10-30,900000,598956
3069,SEVEN HOME INVESTMENTS LLC,WILDCAT LENDING FUND TWO,1938 HIGHWAY 212 SW,CONYERS,2024-10-30,225000,265500
3070,PHILLIPS BROTHERS ACQUISITIONS LLC,PATRICK BURROWS,1171 CATALINA CT,MARIETTA,2024-10-29,255000,280000
3071,529 HOLDINGS LLC,THOMAS HOPE,313 ROAD 3 SOUTH SW,CARTERSVILLE,2024-10-29,175000,175000
3072,204 PROPERTIES LLC,INVESTOR MORTGAGE FINANCE,30 E PORTER ST APT 4,CARTERSVILLE,2024-10-29,560000,448000
3073,BENDALL PROPERTIES LLC,CHASE INCOME FUND I,6645 DOUBLEGATE LN,REX,2024-10-29,110000,110000
3074,WGM PARTNERS LLC,OAKTREE FUNDING,842 SPRINGVALLEY DR,FOREST PARK,2024-10-29,0,116900
3075,BRELL DEVELOPMENT LLC,KIAVI FUNDING INC,1412 DALLAS CIR SW,MARIETTA,2024-10-29,370000,447600
3076,TAMECA BUSBY LLC,RCN CAPITAL,1904 MEADOW LN,DECATUR,2024-10-29,202500,192125
3077,OATES & GAVINS LLC,KIAVI FUNDING,2385 TILSON RD,DECATUR,2024-10-29,0,203600
3078,ASSET FIRST PROPERTIES LLC,LOAN MOUNTAIN INVESTMENTS SUB REIT,1345 CONWAY RD,DECATUR,2024-10-29,0,661200
3079,2233 MACON DR LLC,TRIDENT REALTY INVESTMENTS,2233 MACON DR SW,ATLANTA,2024-10-29,0,330000
3080,EDC HOLDINGS LLC,UNITED WHOLESALE,3304 WHEELER ST,ATLANTA,2024-10-29,0,277000
3081,CAPITAL BUSINESS LLC,WILDCAT LENDING FUND TWO,187 NORTHDALE PL,LAWRENCEVILLE,2024-10-29,0,108000
3082,HIGH GROUND REALTY LLC,DEEPHAVEN MORTGAGE,148 LAKE DR,ATLANTA,2024-10-29,0,227000
3083,ELOQUENT ESTATES LLC,CRAFT BANK,6807 GRAVES MILL DR,NORCROSS,2024-10-29,675000,540000
3084,TURFMARK LLC,HOMETRUST BANK,2900 VERNON CT,BUFORD,2024-10-29,0,200000
3085,DKCC PROPERTIES LLC,ANDERSON JAMES A,89 MARTIN HEAD CIR,DAHLONEGA,2024-10-29,150000,100000
3086,G2G INVESTMENTS LLC,UNITED BANK,819 MCCURDY BLVD,MANCHESTER,2024-10-29,90000,67500
3087,LIFE UNLIMITED CONTRACTORS LLC,GROUNDFLOOR CREDIT 1,2668 LAUREL WOODS LN SE,CONYERS,2024-10-29,170000,182461
3088,AJAX HOLDINGS LLC,AMERICAN HERITAGE LENDING,1358 W POPLAR ST,GRIFFIN,2024-10-29,115000,155000
3089,PROPERTIES FOR HOPE LLC,KIAVI FUNDING INC,384 PINE ST NE,MARIETTA,2024-10-28,140000,265100
3090,A & D RENTAL HOME LLC,PHELPS MICHAEL,6315 HIGHWAY 81,LOGANVILLE,2024-10-28,515000,300000
3091,ARBE ASSETS LLC,VONTIVE,4079 SCOTT DR,FOREST PARK,2024-10-28,223500,167625
3092,ZENCO DEVELOPMENT INC,FIRST PEOPLES BANK,GREENTOP RD,NEWNAN,2024-10-28,105000,68250
3093,LADYBIRD INVESTMENTS INC,CHAMPIONS FUNDING,2028 COOK RD,DECATUR,2024-10-28,0,143500
3094,ARBE ASSETS LLC,VONTIVE,1848 DERRILL DR,DECATUR,2024-10-28,0,193500
3095,GEORGIA LUXURY REALTY LLC,TAYLOR SANDRA E,2449 TERRACE TRL,DECATUR,2024-10-28,0,150000
3096,HARDEMAN REAL ESTATE LLC,LIMA ONE CAPITAL LLC,1930 HONEYSUCKLE DR,CUMMING,2024-10-28,245000,294655
3097,BATTLE CONSULTING ENTERPRISE LLC,KIAVI FUNDING,1906 LAKEWOOD TER SE,ATLANTA,2024-10-28,112200,256400
3098,ALONGSIDE HOME LLC,KIAVI FUNDING,2199 BRITT ST,GRAYSON,2024-10-28,260000,279700
3099,BBKJ LLC,VISTA POINT MORTGAGE,2345 LOGAN CIR NE,BROOKHAVEN,2024-10-27,0,1610000
3100,CANOPY WEST LLC,INVESTOR MORTGAGE FINANCE,415 TAZOR ST NW,ATLANTA,2024-10-27,300000,240000
3101,LOCUM TENENS OF NORTH AMERICA INC,HARSANYI BONNIE,686 SOMERSET DR,LAWRENCEVILLE,2024-10-27,225000,225000
3102,FLIPPING AWESOME LLC,ALPENGLOW TRAGETIC ADVENTURES,352 E POST OAK XING SW,MARIETTA,2024-10-25,140000,145000
3103,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,3308 WILDWOOD DR SW,MARIETTA,2024-10-25,250000,294614
3104,FORTUNE RENTAL PROPERTIES LLC,ANCHOR LOANS,415 WALNUT DR SE,SOCIAL CIRCLE,2024-10-25,100000,141914
3105,3 AMIGOS PROPERTY BUYERS CORP,WILLY CONSTRUCTION,233 FRANKLIN ST,JACKSON,2024-10-25,75000,77000
3106,ARMM ASSETS 2 LLC,MORGAN STANLEY MORTGAGE CAPITAL HOLDINGS,197 BROOKSIDE WAY,VILLA RICA,2024-10-25,590000,434100
3107,UNIVETER 140 LLC,LKF IRREVOCABLE TRUST,200 WILLIAMS LN,BALL GROUND,2024-10-25,0,1000000
3108,AADEC CAPITAL INC,KIAVI FUNDING,548 GRANADE DR,FOREST PARK,2024-10-25,100000,140000
3109,BEQUITY CAPITAL LLC,KIAVI FUNDING INC,433 GRESHAM RD SW,MABLETON,2024-10-25,83520,236250
3110,HERK HOMES LLC,CONST LOAN SERVICES II LLC,3917 DALLAS ACWORTH HWY NW,ACWORTH,2024-10-25,115000,182000
3111,ALEMAN HOME IMPROVEMENT LLC,FIDELIS EQITY & R/E FUND A LLC,5846 BROOKSTONE OVERLOOK NW,ACWORTH,2024-10-25,430000,507430
3112,PHAYES HOMES LLC,ANCHOR VENTURE PARTNERS,1606 VAN EPPS ST SE,ATLANTA,2024-10-25,0,200000
3113,969 ROSEDALE AVENUE LLC,KESSLER JAY D TRUSTEE,969 ROSEDALE RD NE,ATLANTA,2024-10-25,0,500000
3114,ALSAREROS PROPERTY SOLUTIONS LLC,F STREET INVESTMENTS,2386 YOUNG RD,STONE MOUNTAIN,2024-10-25,0,256750
3115,GENIUS & CO REALTY LLC,CAPITAL FUND I,3130 DOVE WAY,DECATUR,2024-10-25,0,335000
3116,MFCE LLC,SOUTHERN RSRC PARTNERS III LLC,2055 TIMBERLAND DR,CUMMING,2024-10-25,370000,490000
3117,TRANSCEND THE CODE LLC,UNITED WHOLESALE,2042 GRANGE DR SE,ATLANTA,2024-10-25,0,183750
3118,METRO MANAGEMENT & INVESTMENTS INC,CONNELLY ANDREW,3955 DEMOONEY RD,ATLANTA,2024-10-25,150000,180000
3119,988 HARTE LLC,BELL ROCK INCOME FUND 1,988 HARTE DR SW,ATLANTA,2024-10-25,255000,295000
3120,EYE4PROPERTIES LLC,KIAVI FUNDING,112 HOLLIS CIR,DALLAS,2024-10-25,208500,208500
3121,CMNC HOMES LLC,J ROSS PROPERTIES,18 SHADOW LN,CARTERSVILLE,2024-10-24,89500,89490
3122,LOR INVESTMENTS LLC,VONTIVE,3053 BOTANY DR,JONESBORO,2024-10-24,225000,157500
3123,D & K CAPITAL LLC,TUCKY LENDING,6276 WILLOWBROOK DR,RIVERDALE,2024-10-24,150000,190000
3124,KAWASAKI KA JI CO LTD,IBNET CO LTD,2582 MORGAN LAKE DR NE,MARIETTA,2024-10-24,536000,268000
3125,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,2692 CANDLER DR SW,MARIETTA,2024-10-24,260000,279242
3126,OCHIMUNE CO LTD,IBNET CO LTD,2962 OWENS MEADOW DR NW,KENNESAW,2024-10-24,410000,205000
3127,CGP MANAGEMENT & ASSOCIATES LLC,CREATIVE ENERGY CAPITAL,3149 PATUXENT TRCE,LITHONIA,2024-10-24,0,110000
3128,THOMPSON & LAMBERT LLC,EQUITY TRUST,218 BROWER ST,DECATUR,2024-10-24,0,650000
3129,THOMPSON & LAMBERT LLC,EQUITY TRUST,210 BROWER ST,DECATUR,2024-10-24,0,650000
3130,JUST SOLD LLC,CAPITAL FUND I,1509 DIAMOND HEAD DR,DECATUR,2024-10-24,0,464000
3131,BEMPAH HOLDINGS LLC,DOMINION FINANCIAL SERVICES,604 WARWICK ST SE,ATLANTA,2024-10-24,0,886500
3132,PINK MOUNTAIN CAPITAL LLC,KIAVI FUNDING,1576 ELIXIR AVE SW,ATLANTA,2024-10-24,150000,272000
3133,GULTI INVESTMENTS LLC,KIAVI FUNDING,749 PLAINVILLE CIR SW,ATLANTA,2024-10-24,149000,141500
3134,NINO INVESTMENTS LLC,SOUTHERN STATES BANK,5008 OLD IVY RD,PEACHTREE CORNERS,2024-10-24,0,345766
3135,PIEDMONT RESIDENTIAL LLC,AMERIS BANK,27 ROSEBUD LN,DALLAS,2024-10-24,95000,229000
3136,PIEDMONT RESIDENTIAL LLC,SYNOVUS BANK,UNASSIGNED ADDRESS,,2024-10-24,92500,275891
3137,ATL PEACH CITY HOMES LLC,WE FUND SOLUTIONS LLC,391 HUNTSMAN WAY SE,MARIETTA,2024-10-23,150000,150000
3138,JEFFERSON PROPERTY SERVICES LLC,RAI ESTATE LLC,5705 REGISTRY OAKS LN SE,MABLETON,2024-10-23,435000,925000
3139,UNION GROUP PROPERTIES LLC,PIMLICO GROUP LLC,7096 OAKHILL CIR,AUSTELL,2024-10-23,125000,115000
3140,BLACK KOI LLC,SPL LOC,25 BAILEY DR,NEWNAN,2024-10-23,175000,196636
3141,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,2966 KNOLLBERRY LN,DECATUR,2024-10-23,0,210000
3142,BANJO WILLIE LLC,KIAVI FUNDING,4879 PINNACLE DR,STONE MOUNTAIN,2024-10-23,0,211000
3143,FUTURELIVING ESTATES LLC,FIDELIS EQUITY AND REAL ESTATE FUND A,4922 GLENSIDE CT,STONE MOUNTAIN,2024-10-23,0,193592
3144,K & J RENOVATIONS LLC,TUCKY LENDING,1247 REGAL HEIGHTS DR,LITHONIA,2024-10-23,0,210000
3145,SINNJIS LLC,KIAVI FUNDING,5404 WINSLOW XING,LITHONIA,2024-10-23,0,210900
3146,EQUITY BROTHERS INVESTMENTS LLC,JFC PROPERTIES,4756 FELLSRIDGE DR,STONE MOUNTAIN,2024-10-23,170000,175000
3147,INVESTACK LLC,LOAN FUNDER SERIES 86929,1737 BRIARLAKE CIR,DECATUR,2024-10-23,0,423500
3148,KEITH CARLSON & SIKES LLC,CAPITAL FUND I LLC,235 GWINNETT ST,FAYETTEVILLE,2024-10-23,210000,175000
3149,BRIGHT FUTURE LLC,UBS BANK,4706 POWERS FERRY RD,ATLANTA,2024-10-23,2900000,2175000
3150,TRADE IN HOLDINGS LLC,UR PROPERTIES,1177 PRESERVE PARK DR,LOGANVILLE,2024-10-23,420000,260400
3151,MISSION HOMES LLC,HOMEGROWN CAPITAL,3802 MEDLOCK BRIDGE RD,PEACHTREE CORNERS,2024-10-23,750000,800000
3152,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE,57 SUMMERFIELD CT,ACWORTH,2024-10-23,292500,291000
3153,GOLDMIXX US LLC,WILDCAT LENDING FUND TWO,2596 GOLFVIEW TER SE,CONYERS,2024-10-23,293000,340200
3154,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,504 HEALY DR,CUMMING,2024-10-23,2564000,7573862
3155,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,502 HEALY DR,CUMMING,2024-10-23,2564000,7573862
3156,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,500 HEALY DR,CUMMING,2024-10-23,2564000,7573862
3157,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,504 OTWELL AVE,CUMMING,2024-10-23,2564000,7573862
3158,TPG SAWNEE VILLAGE LLC,JBGL BUILDER FINANCE,502 OTWELL AVE,CUMMING,2024-10-23,2564000,7573862
3159,TPG HOMES LLC,JBGL BUILDER FINANCE,102 STONEHOUSE DR,CUMMING,2024-10-23,736000,2568634
3160,TPG HOMES LLC,JBGL BUILDER FINANCE,104 STONEHOUSE DR,CUMMING,2024-10-23,736000,2568634
3161,TPG HOMES LLC,JBGL BUILDER FINANCE,140 BIRCH TREE WAY,CUMMING,2024-10-23,736000,2568634
3162,TPG HOMES LLC,JBGL BUILDER FINANCE,138 BIRCH TREE WAY,CUMMING,2024-10-23,736000,2568634
3163,JDC HOMES LLC,SYNOVUS BANK,GRAFTON HL,,2024-10-23,143925,625000
3164,ACS FLOORING LLC,AARON SQUARED HOLDINGS LLC,642 AUSTIN DR SE,SMYRNA,2024-10-22,350000,250000
3165,FAST EASY OFFER LLC,WORTHWHILE INVESTMENTS,443 HEARTHSTONE WAY,WOODSTOCK,2024-10-22,295000,325000
3166,ABOVE & BEYOND REALTY LLC,LOAN MOUNTAIN INVESTMENTS SUB REIT,132 ARNOLD PL,JONESBORO,2024-10-22,140000,180000
3167,RSJ REMODELING LLC,ALIBAKHSH AMIR,1189 KATHRYN CIR,FOREST PARK,2024-10-22,120000,98000
3168,PROFINISH SOLUTIONS LLC,KIAVI FUNDING,59 SPENCE AVE,NEWNAN,2024-10-22,175000,279100
3169,IF INVEST LLC,DOUBLE BACKFLIP,1770 LEE ST,DECATUR,2024-10-22,0,126000
3170,VALSHA INVESTMENTS LLC,US DEPARTMENT OF HOUSING AND URBAN DEVEL,3330 SPRING LAKE OVERLOOK,LITHONIA,2024-10-22,0,7553
3171,RENEWRESI LLC,KIAVI FUNDING,3637 EAGLEROCK DR,ATLANTA,2024-10-22,0,504300
3172,TWISTED METAL ATLANTA LLC,KIAVI FUNDING,2989 PARKRIDGE DR NE,BROOKHAVEN,2024-10-22,0,503000
3173,MISSION HOME BUYERS LLC,COMMERCIAL LENDER,482 BREAKWATER TER,STONE MOUNTAIN,2024-10-22,0,311625
3174,CMNC HOMES LLC,MINTEN MARY LOU TRUST,3072 REVERE CT,ATLANTA,2024-10-22,81508,75000
3175,CATALYST REI FL INC,KIAVI FUNDING,305 EAGLES PASS,ALPHARETTA,2024-10-22,0,795000
3176,FAST EASY OFFER LLC,WORTHWHILE INVESTMENTS,270 VENETIAN CIR,DAHLONEGA,2024-10-22,185000,210000
3177,BUYSIDE CAPITAL ADVISORS LLC,LOAN FUNDER,138 SILVERCREST DR,ACWORTH,2024-10-22,0,1408930
3178,MULTI PROPERTY INVEST LLC,KIAVI FUNDING,61 BROOKE RIDGE TRL,DOUGLASVILLE,2024-10-21,290000,296000
3179,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,2303 NANCY CT,LOGANVILLE,2024-10-21,175000,200000
3180,ASO HOLDINGS INC,KIAVI FUNDING,310 BRIARWOOD DR,WINDER,2024-10-21,162212,45800
3181,PADLY LLC,BURROWS PATRICK,255 AUGUSTA WLK,,2024-10-21,330000,355000
3182,SPDP HOLDINGS EAST LLC,TOWNE LAKE EQUESTRIAN CLUB,WOOD WIND ST,,2024-10-21,160000,150000
3183,BROOKSHIRE CAPITAL LLC,JDAVID REAL PROPERTY,8878 RAVEN DR,JONESBORO,2024-10-21,113000,113000
3184,NEXT RESIDENTIAL LLC,LOAN FUNDER SERIES 87383,9902 POINT VIEW DR,JONESBORO,2024-10-21,155000,181800
3185,PADLY LLC,ATLFOLKS TRUST,6650 BALDWIN CT,RIVERDALE,2024-10-21,92500,130000
3186,PVT INVESTMENTS LLC,ABL RPC RESIDENTIAL CREDIT ACQUISITION,5611 ASH ST,FOREST PARK,2024-10-21,0,216000
3187,RESTORATION HOMES INVESTMENTS LLC,KIAVI FUNDING INC,4833 CHAPELLE CT,MARIETTA,2024-10-21,221000,259800
3188,MENENDEZ INVESTORS LLC,FISHER JEFFREY,245 DOESKIN TRL SE,SMYRNA,2024-10-21,305000,295000
3189,RENEWRESI LLC,KIAVI FUNDING,37 JOHN BOY TRL,NEWNAN,2024-10-21,90000,206000
3190,TECHBUILDERS LLC,VIGO MARIBEL,1780 JANJOLIN WAY,CONLEY,2024-10-21,0,128000
3191,CAM ACQUISITIONS LLC,KIAVI FUNDING,2543 MIDWAY RD,DECATUR,2024-10-21,350000,573900
3192,NEW CREATIVE LIVING LLC,HOMEXPRESS MORTGAGE,2424 CLIFTON SPRINGS MNR,DECATUR,2024-10-21,0,195000
3193,NEXT RESIDENTIAL LLC,LOAN FUNDER SERIES 87267,2090 EVES RD,ROSWELL,2024-10-21,430000,387000
3194,HOME DIGEST LLC,MORIN MAGDA,6317 ROCKAWAY RD,ATLANTA,2024-10-21,287266,20000
3195,SA ATLANTA LLC,COGENT,2442 CONNALLY DR,ATLANTA,2024-10-21,320000,340000
3196,CITI TECH & CONSTRUCTION LLC,ISLAND VIEW MORTGAGE DBA RED ROCK CAPITA,1591 DANIEL LN,LAWRENCEVILLE,2024-10-21,248080,248080
3197,Invitation Homes,LIMA ONE CAPITAL,441 VILLAGE WAY,LAWRENCEVILLE,2024-10-21,230000,257000
3198,TORRES HOME INVESTMENTS LLC,INNOVATION INVESTMENTS,868 PINECREST CIR SW,LILBURN,2024-10-21,0,150000
3199,TORRES HOME INVESTMENTS LLC,INNOVATION INVESTMENTS,3888 WENTWORTH LN SW,LILBURN,2024-10-21,450000,300000
3200,SOUTH ON MAIN LLC,WELLS FARGO,590 BRASHY ST,WOODSTOCK,2024-10-21,0,450000
3201,SMART CAPITAL USA LLC,TUCKY LENDING,11505 ELKINS RD,ROSWELL,2024-10-20,470000,608000
3202,JACOMO LLC,FISH RICHARD,2662 SWEETWATER ST,AUSTELL,2024-10-19,88000,115150
3203,AKUDO VENTURES LLC,COMMERCIAL LOAN FUNDING LLC,1284 SCRIPPS CT SW,MARIETTA,2024-10-18,250000,200000
3204,DBRE INVESTMENTS LLC,ROCKET MORTGAGE,314 TOWLER XING,LOGANVILLE,2024-10-18,292600,304000
3205,AMES DREAM HOMES LLC,DOMINION FINANCIAL SERVICES,235 DEERFIELD DR,JONESBORO,2024-10-18,290000,202000
3206,CMNC HOMES LLC,J ROSS PROPERTIES,6164 DORCHESTER DR,REX,2024-10-18,105000,105000
3207,F & F REALTY PARTNERS LLC,NATIONAL LOAN FUNDING,6831 WALKER RD,RIVERDALE,2024-10-18,180000,203200
3208,AGUINADA INVESTMENTS LLC,PINEDA JOSE,7035 STONE WOOD DR NW,KENNESAW,2024-10-18,240000,240000
3209,IMMACULATE TRANSFIGURATIONS LLC,INSPIRA FINANCIAL TRUST,68 SKYVIEW RD,SENOIA,2024-10-18,173000,219240
3210,CAPE COAST INVESTMENTS LLC,APEX DEBT FUND I,3375 TARRAGON DR,DECATUR,2024-10-18,0,260000
3211,MCKINLEY HOMES US LLC,BANK OZK,879 PORTER RD,DECATUR,2024-10-18,0,1882000
3212,AMERICAN DREAM HOMES LLC,KIAVI FUNDING,5391 KELLEYS MILL CIR,STONE MOUNTAIN,2024-10-18,0,238000
3213,ADE 1141 LLC,AMERIS BANK,231 GARDEN LN,DECATUR,2024-10-18,0,375000
3214,LAC REALTY VENTURES LLC,RCN CAPITAL,1850 COTILLION DR UNIT 3409,ATLANTA,2024-10-18,0,150000
3215,BAGLEY YOUTH DEVELOPMENT LLC,ACCESS TO CAPITAL FOR ENTREPRENEURS,2625 JEROME RD,ATLANTA,2024-10-18,1125000,525250
3216,RESOLUTIONS TEAM LLC,OWANDI CAPITAL,2981 PALM DR,ATLANTA,2024-10-18,75831,80000
3217,ADE PROPERTIES GROUP LLC,ELS HOLDINGS,3491 MOUNT GILEAD RD SW,ATLANTA,2024-10-18,120000,210035
3218,CROWNLINE HOMES LLC,PIEDMONT BANK,1960 DRUMMOND POND RD,ALPHARETTA,2024-10-18,1540000,1162500
3219,HARRIS PROPERTY GROUP LLC,KIAVI FUNDING,6835 SUNNY BROOK LN,ATLANTA,2024-10-18,520000,552400
3220,DMTF ENTERPRISE LLC,KIAVI FUNDING,1138 MOTON AVE SW,ATLANTA,2024-10-18,163000,244500
3221,PADLY LLC,BURROWS PATRICK,1951 CUMMINGS DR SW,ATLANTA,2024-10-18,205000,300000
3222,Invitation Homes,KIAVI FUNDING,960 CRANBROOK GLEN LN,SNELLVILLE,2024-10-18,690000,578500
3223,RENEWRESI LLC,KIAVI FUNDING,1470 CHASE TER,SNELLVILLE,2024-10-18,245000,305600
3224,FERAL CAT PROGRAM OF GEORGIA INC,UNITED COMMUNITY BANK,4318 S CHESTATEE,DAHLONEGA,2024-10-18,490000,240000
3225,AMERICAN DREAM HOUSE INVESTMENTS LLC,CAPITAL FUND I,1819 LAUREL RIDGE DR SW,CONYERS,2024-10-18,240000,205000
3226,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,2960 VALLEY CT NE,CONYERS,2024-10-18,158000,180000
3227,SNOWBELLEY LLC,BROCK WILLIAM H,CENTER POINT RD,TEMPLE,2024-10-17,125000,100000
3228,AJAX HOLDINGS LLC,HEXAGONAL R,474 UPPER BURRIS RD,CANTON,2024-10-17,189780,191000
3229,BROWNLYN ESTATES LLC,NAVY FEDERAL CREDIT UNION,6204 CULVER DR,MORROW,2024-10-17,0,25000
3230,RA REALTY PRO LLC,LOAN MOUNTAIN INVESTMENTS SUB REIT,2248 DORIS DR,DECATUR,2024-10-17,0,188125
3231,2XTREME PROPERTIES LLC,EASY STREET CAPITAL,3362 PHILLIPS CIR,DECATUR,2024-10-17,0,190910
3232,DR TAYLOR FINANCIAL LLC,GROUNDFLOOR CREDIT 1,4941 ISLE ROYAL CT,STONE MOUNTAIN,2024-10-17,179000,202981
3233,KM LEGACY LLC,ANCHOR LOANS LP,7790 CHESTNUT HILL RD,CUMMING,2024-10-17,390000,150000
3234,SFR INVESTMENT ENTERPRISES LLC,MOORE JOY Y,6600 COMMONWOOD PL,ATLANTA,2024-10-17,79000,90000
3235,SM PROPERTY INVESTMENTS LLC,ACCELERATED FUNDING,1232 LANIER BLVD NE,ATLANTA,2024-10-17,627500,855000
3236,WATERFORD HOMES GEORGIA LLC,AMERIS BANK,95 LONG ISLAND PL,ATLANTA,2024-10-17,639000,1400000
3237,ALLANVENTURES HOLDINGS LLC,ROCKET MORTGAGE,199 14TH ST NE APT 1608,ATLANTA,2024-10-17,0,290250
3238,NTC PROPERTIES LLC,FIRST BANK,319 W 2ND ST,MANCHESTER,2024-10-17,270000,100
3239,FORTUNE RENTAL PROPERTIES LLC,ANCHOR LOANS,125 MELTON WAY,COVINGTON,2024-10-17,65000,173201
3240,FLIPSIDE 1 TRANCHE 4 LLC,IFP FUND I,2200 IRWIN BRIDGE RD NW,CONYERS,2024-10-17,0,898100
3241,TRUE PROPERTY RESOLUTIONS LLC,SILVER HILL FUNDING,404 GOVERNORS LN,GRIFFIN,2024-10-17,0,172000
3242,PEACH STATE CONSTRUCTION GROUP LLC,JASPER CAPITAL,892 W PRICE CREEK RD,TALKING ROCK,2024-10-17,599000,799450
3243,HELIOPOLIS RENTAL 2 LLC,MOFIN LENDING,135 MCBEE ST,DALLAS,2024-10-16,181300,181300
3244,JACOMO LLC,FIGHT THE GOOD FIGHT,80 E HOWARD ST,KINGSTON,2024-10-16,82640,102640
3245,RANJR24 PROPERTIES LLC,HARR BOYS PROPERTIES,107 ROY BAYNOR LN,BOWDON,2024-10-16,40000,25000
3246,CHAMBERS INVESTMENT GROUP LLC,KIAVI FUNDING,14 MIDDLE ST,CANTON,2024-10-16,270000,211120
